EmployeeID,StoreID,EmployeeName,Gender,Department,Designation,Salary,JoiningDate,EmploymentType,Shift,Email,PhoneNumber,IsActive
EMP001612,ST0130,Kavya Koshy,Female,Billing,Associate,24335,2014-11-01,Full-Time,Morning,emp001612@retailsphere.com,9114270803,Yes
EMP001613,ST0163,Vanya Ben,Female,Customer Support,Senior Associate,39499,2013-07-22,Part-Time,Morning,emp001613@retailsphere.com,9800291060,Yes
EMP001614,ST0064,Baghyawati Wadhwa,Female,Customer Support,Associate,26313,2019-09-30,Full-Time,Morning,emp001614@retailsphere.com,9195664425,Yes
EMP001615,ST0046,Lucky Parsa,Male,Customer Support,Senior Associate,36982,2023-11-27,Full-Time,Morning,emp001615@retailsphere.com,9365615066,Yes
EMP001616,ST0091,Falan Peri,Male,Sales,Senior Associate,41949,2021-07-07,Part-Time,Morning,emp001616@retailsphere.com,9172962727,Yes
EMP001617,ST0008,Kavya Rajagopal,Female,Security,Associate,27841,2018-01-12,Full-Time,Evening,emp001617@retailsphere.com,9389838254,Yes
EMP001618,ST0094,Azaan Kade,Male,Inventory,Manager,117172,2019-11-09,Full-Time,Morning,emp001618@retailsphere.com,9980138975,Yes
EMP001619,ST0024,Atharv Mani,Male,Sales,Associate,23528,2025-11-18,Full-Time,Evening,emp001619@retailsphere.com,9810067072,No
EMP001620,ST0065,Finn Deol,Male,Inventory,Manager,115572,2024-10-29,Part-Time,Morning,emp001620@retailsphere.com,9806114677,No
EMP001621,ST0037,Aadhya Krishnan,Female,Sales,Associate,23695,2017-03-14,Full-Time,Night,emp001621@retailsphere.com,9538404019,Yes
EMP001622,ST0106,Pratyush Srinivas,Male,Billing,Associate,28384,2023-01-16,Full-Time,Evening,emp001622@retailsphere.com,9500559698,Yes
EMP001623,ST0125,Gayathri Krish,Female,Sales,Associate,29645,2023-05-01,Full-Time,Night,emp001623@retailsphere.com,9255735501,Yes
EMP001624,ST0129,Unnati Baral,Female,Customer Support,Senior Associate,41112,2012-01-02,Full-Time,Evening,emp001624@retailsphere.com,9756995322,Yes
EMP001625,ST0164,Aarnav Deo,Male,Inventory,Associate,22876,2026-04-02,Full-Time,Morning,emp001625@retailsphere.com,9586379281,Yes
EMP001626,ST0072,Luke Lata,Male,Billing,Senior Associate,44947,2023-04-09,Full-Time,Morning,emp001626@retailsphere.com,9607011510,Yes
EMP001627,ST0033,Dev Kohli,Male,Security,Associate,24651,2025-03-03,Full-Time,Morning,emp001627@retailsphere.com,9249016122,Yes
EMP001628,ST0079,Aryan Brahmbhatt,Male,Sales,Associate,23667,2023-08-27,Full-Time,Morning,emp001628@retailsphere.com,9226179685,Yes
EMP001629,ST0093,Vamakshi Buch,Female,Billing,Senior Associate,32491,2017-12-01,Full-Time,Morning,emp001629@retailsphere.com,9591321618,No
EMP001630,ST0083,Yahvi Bhalla,Female,Inventory,Supervisor,52069,2020-12-16,Full-Time,Evening,emp001630@retailsphere.com,9678550512,Yes
EMP001631,ST0198,Radhika Balay,Female,Billing,Supervisor,47858,2013-06-13,Full-Time,Morning,emp001631@retailsphere.com,9248350843,Yes
EMP001632,ST0035,Nidhi Shere,Female,Sales,Associate,27105,2013-03-31,Full-Time,Evening,emp001632@retailsphere.com,9202876866,Yes
EMP001633,ST0157,Akshay Amble,Male,Sales,Supervisor,47600,2017-04-20,Full-Time,Morning,emp001633@retailsphere.com,9340212469,Yes
EMP001634,ST0029,Nihal Rout,Male,Sales,Senior Associate,44995,2025-12-27,Full-Time,Evening,emp001634@retailsphere.com,9657621188,Yes
EMP001635,ST0074,Matthew Seth,Male,Sales,Supervisor,61065,2014-10-09,Full-Time,Evening,emp001635@retailsphere.com,9466457080,Yes
EMP001636,ST0128,Benjamin Seshadri,Male,Inventory,Senior Associate,33880,2012-10-14,Full-Time,Morning,emp001636@retailsphere.com,9198911127,Yes
EMP001637,ST0188,Anmol Seth,Male,Security,Senior Associate,37839,2021-12-23,Full-Time,Morning,emp001637@retailsphere.com,9364693974,Yes
EMP001638,ST0079,Krish Ben,Male,Billing,Senior Associate,37685,2011-08-31,Full-Time,Evening,emp001638@retailsphere.com,9663389783,Yes
EMP001639,ST0082,Avi Goyal,Male,Sales,Associate,23212,2019-04-03,Full-Time,Morning,emp001639@retailsphere.com,9423482388,Yes
EMP001640,ST0116,Maanas Khare,Male,Security,Senior Associate,32745,2020-07-22,Full-Time,Morning,emp001640@retailsphere.com,9528607279,Yes
EMP001641,ST0157,Aachal Andra,Female,Sales,Assistant Manager,70703,2017-11-26,Full-Time,Evening,emp001641@retailsphere.com,9157135922,Yes
EMP001642,ST0186,Kavya Grewal,Female,Inventory,Associate,29364,2013-03-08,Full-Time,Morning,emp001642@retailsphere.com,9775911703,Yes
EMP001643,ST0142,Yash Oommen,Male,HR,Senior Associate,34772,2019-10-31,Full-Time,Evening,emp001643@retailsphere.com,9627066935,Yes
EMP001644,ST0039,Lila Menon,Female,Sales,Manager,116851,2011-12-30,Full-Time,Morning,emp001644@retailsphere.com,9253921403,Yes
EMP001645,ST0124,Balveer Thakkar,Male,HR,Associate,25387,2016-01-28,Full-Time,Evening,emp001645@retailsphere.com,9393120437,Yes
EMP001646,ST0058,Janani Nagar,Female,Billing,Manager,137482,2013-04-18,Full-Time,Morning,emp001646@retailsphere.com,9396673703,Yes
EMP001647,ST0149,Naksh Mohanty,Male,Sales,Associate,26059,2022-06-28,Full-Time,Morning,emp001647@retailsphere.com,9715634647,Yes
EMP001648,ST0010,Mitesh Prabhakar,Male,Billing,Associate,27134,2025-05-13,Part-Time,Evening,emp001648@retailsphere.com,9375222882,Yes
EMP001649,ST0006,Abha Dara,Female,Security,Associate,27039,2016-04-04,Full-Time,Morning,emp001649@retailsphere.com,9849351236,Yes
EMP001650,ST0046,Ayush Bhatt,Male,Customer Support,Associate,25383,2024-12-30,Full-Time,Evening,emp001650@retailsphere.com,9601496427,Yes
EMP001651,ST0110,Lipika Natt,Female,Inventory,Senior Associate,37661,2022-07-25,Full-Time,Morning,emp001651@retailsphere.com,9862882474,Yes
EMP001652,ST0048,Omisha Bose,Female,Billing,Associate,30865,2013-06-17,Part-Time,Morning,emp001652@retailsphere.com,9160228469,Yes
EMP001653,ST0017,Ekbal Sheth,Male,Billing,Senior Associate,37512,2016-06-18,Full-Time,Evening,emp001653@retailsphere.com,9726947084,Yes
EMP001654,ST0018,Meghana Loyal,Female,Sales,Supervisor,54524,2017-07-07,Full-Time,Morning,emp001654@retailsphere.com,9776074423,Yes
EMP001655,ST0123,Girindra Karpe,Male,Inventory,Supervisor,45362,2015-01-22,Full-Time,Evening,emp001655@retailsphere.com,9176627848,Yes
EMP001656,ST0023,Udarsh Thaker,Male,HR,Associate,31158,2024-06-13,Contract,Morning,emp001656@retailsphere.com,9335826174,Yes
EMP001657,ST0088,Maanav Chhabra,Male,Billing,Associate,28607,2013-09-18,Full-Time,Morning,emp001657@retailsphere.com,9402611701,Yes
EMP001658,ST0034,Sathvik Mital,Male,Sales,Supervisor,51827,2021-12-22,Part-Time,Evening,emp001658@retailsphere.com,9779296829,Yes
EMP001659,ST0066,Netra Srinivas,Female,Sales,Senior Associate,41426,2013-06-01,Full-Time,Morning,emp001659@retailsphere.com,9695993332,Yes
EMP001660,ST0105,Wyatt Ranganathan,Male,Inventory,Supervisor,58417,2020-10-30,Full-Time,Morning,emp001660@retailsphere.com,9963506997,Yes
EMP001661,ST0092,Onveer Gandhi,Male,Billing,Associate,30085,2025-10-03,Full-Time,Night,emp001661@retailsphere.com,9767293667,Yes
EMP001662,ST0012,Chameli Zachariah,Female,Billing,Senior Associate,36740,2022-12-28,Full-Time,Morning,emp001662@retailsphere.com,9961175662,Yes
EMP001663,ST0086,Wridesh Pradhan,Male,Sales,Associate,24900,2014-04-22,Part-Time,Morning,emp001663@retailsphere.com,9449998955,Yes
EMP001664,ST0063,Azaan Toor,Male,Billing,Associate,24678,2011-09-13,Full-Time,Evening,emp001664@retailsphere.com,9787515571,Yes
EMP001665,ST0065,Raagini Mangat,Female,Sales,Senior Associate,39246,2016-11-09,Part-Time,Morning,emp001665@retailsphere.com,9789553709,Yes
EMP001666,ST0120,Gunbir Thakur,Male,Sales,Associate,22518,2017-03-30,Part-Time,Night,emp001666@retailsphere.com,9239957680,Yes
EMP001667,ST0200,Michael Mand,Male,HR,Associate,30789,2026-05-28,Contract,Evening,emp001667@retailsphere.com,9619034041,Yes
EMP001668,ST0045,Ekantika Kara,Female,Inventory,Associate,26300,2013-10-20,Full-Time,Evening,emp001668@retailsphere.com,9300513071,Yes
EMP001669,ST0147,Parth Kale,Male,Customer Support,Senior Associate,43966,2022-12-01,Full-Time,Evening,emp001669@retailsphere.com,9957081717,Yes
EMP001670,ST0142,Krishna Sur,Male,Sales,Associate,31135,2022-11-18,Full-Time,Evening,emp001670@retailsphere.com,9486089091,Yes
EMP001671,ST0131,Alexander Majumdar,Male,Sales,Associate,25765,2014-02-21,Full-Time,Morning,emp001671@retailsphere.com,9169397825,Yes
EMP001672,ST0140,Sai Dubey,Male,Security,Senior Associate,42992,2012-04-02,Full-Time,Evening,emp001672@retailsphere.com,9152651999,Yes
EMP001673,ST0178,Nitesh Bhalla,Male,Sales,Associate,29414,2021-04-05,Full-Time,Evening,emp001673@retailsphere.com,9774203680,Yes
EMP001674,ST0132,Udant Sampath,Male,Sales,Senior Associate,36510,2018-04-15,Full-Time,Night,emp001674@retailsphere.com,9391879859,Yes
EMP001675,ST0131,Lavanya Prashad,Female,Inventory,Senior Associate,39039,2025-11-03,Full-Time,Night,emp001675@retailsphere.com,9931176204,Yes
EMP001676,ST0158,Isaiah Bala,Male,Inventory,Senior Associate,37026,2025-02-17,Full-Time,Night,emp001676@retailsphere.com,9181490870,Yes
EMP001677,ST0011,Jai Nagar,Male,Sales,Associate,26390,2019-08-01,Full-Time,Evening,emp001677@retailsphere.com,9155889750,Yes
EMP001678,ST0161,Krishna Rout,Female,Sales,Supervisor,58356,2016-05-07,Full-Time,Morning,emp001678@retailsphere.com,9241887656,Yes
EMP001679,ST0153,Vamakshi Radhakrishnan,Female,HR,Manager,98197,2020-04-08,Full-Time,Evening,emp001679@retailsphere.com,9462846244,Yes
EMP001680,ST0081,Sudiksha Rastogi,Female,Sales,Supervisor,55749,2014-01-19,Full-Time,Morning,emp001680@retailsphere.com,9740080596,Yes
EMP001681,ST0187,Zehaan Sule,Male,Sales,Senior Associate,34239,2014-07-27,Contract,Evening,emp001681@retailsphere.com,9420822843,Yes
EMP001682,ST0037,Vansha Ramakrishnan,Female,Customer Support,Associate,31264,2012-01-25,Full-Time,Morning,emp001682@retailsphere.com,9367551080,Yes
EMP001683,ST0025,Aadi Johal,Male,Inventory,Supervisor,58885,2015-07-25,Full-Time,Morning,emp001683@retailsphere.com,9689140266,Yes
EMP001684,ST0122,Veda Dalal,Female,Inventory,Associate,26050,2016-07-28,Full-Time,Evening,emp001684@retailsphere.com,9326717570,Yes
EMP001685,ST0101,Meera Kar,Female,Inventory,Senior Associate,44244,2014-10-26,Full-Time,Morning,emp001685@retailsphere.com,9386164715,Yes
EMP001686,ST0125,Tarak Rau,Male,Sales,Senior Associate,32983,2018-10-06,Full-Time,Morning,emp001686@retailsphere.com,9841822081,Yes
EMP001687,ST0176,Thomas Narain,Male,Customer Support,Associate,28456,2013-05-29,Contract,Morning,emp001687@retailsphere.com,9481975849,Yes
EMP001688,ST0111,Upma Vasa,Female,Sales,Senior Associate,40725,2011-12-22,Full-Time,Evening,emp001688@retailsphere.com,9815990713,Yes
EMP001689,ST0015,Ganga Sant,Female,Sales,Senior Associate,34145,2017-04-22,Full-Time,Morning,emp001689@retailsphere.com,9461400596,Yes
EMP001690,ST0020,Chasmum Nadkarni,Female,Sales,Manager,130107,2015-11-25,Full-Time,Night,emp001690@retailsphere.com,9143344860,Yes
EMP001691,ST0063,Timothy Bumb,Male,Inventory,Senior Associate,33244,2012-12-30,Full-Time,Night,emp001691@retailsphere.com,9216374544,Yes
EMP001692,ST0115,Lila Mahal,Female,Billing,Associate,29446,2014-10-20,Full-Time,Morning,emp001692@retailsphere.com,9767929113,Yes
EMP001693,ST0137,Niharika Sarna,Female,Security,Senior Associate,40344,2014-08-31,Full-Time,Morning,emp001693@retailsphere.com,9679945586,Yes
EMP001694,ST0077,Gayathri Chaudry,Female,Sales,Associate,29437,2016-04-03,Full-Time,Morning,emp001694@retailsphere.com,9626096885,Yes
EMP001695,ST0011,Vivaan Dasgupta,Male,Customer Support,Senior Associate,38449,2024-10-15,Full-Time,Morning,emp001695@retailsphere.com,9506013861,Yes
EMP001696,ST0124,Nilima Palla,Female,Sales,Associate,30925,2016-06-13,Full-Time,Evening,emp001696@retailsphere.com,9738268164,Yes
EMP001697,ST0114,Ridhi Agarwal,Female,Billing,Associate,25447,2023-07-26,Part-Time,Evening,emp001697@retailsphere.com,9379749684,Yes
EMP001698,ST0072,Luke Agrawal,Male,Sales,Associate,27414,2025-04-27,Part-Time,Evening,emp001698@retailsphere.com,9147025513,Yes
EMP001699,ST0026,Faras Prabhakar,Male,Sales,Associate,31807,2013-07-25,Full-Time,Evening,emp001699@retailsphere.com,9694125985,Yes
EMP001700,ST0150,Devansh Saxena,Male,Inventory,Associate,22488,2021-05-21,Full-Time,Evening,emp001700@retailsphere.com,9878768420,Yes
EMP001701,ST0195,Gavin Garg,Male,Billing,Associate,26232,2019-05-12,Full-Time,Evening,emp001701@retailsphere.com,9800270351,Yes
EMP001702,ST0073,Onkar Behl,Male,Sales,Supervisor,53328,2019-02-16,Part-Time,Morning,emp001702@retailsphere.com,9186382103,Yes
EMP001703,ST0092,Adya Bajwa,Female,Sales,Associate,22903,2018-11-20,Full-Time,Morning,emp001703@retailsphere.com,9793165556,Yes
EMP001704,ST0060,George Sawhney,Male,Sales,Associate,25543,2011-10-17,Full-Time,Morning,emp001704@retailsphere.com,9696064340,Yes
EMP001705,ST0199,Aarush Karpe,Male,Sales,Associate,27590,2019-06-19,Full-Time,Morning,emp001705@retailsphere.com,9824290614,Yes
EMP001706,ST0182,Ira Gopal,Female,Security,Associate,23667,2017-02-06,Part-Time,Morning,emp001706@retailsphere.com,9357282449,Yes
EMP001707,ST0024,Veda Nagarajan,Female,Sales,Senior Associate,32392,2018-02-21,Full-Time,Morning,emp001707@retailsphere.com,9384676780,Yes
EMP001708,ST0077,Hemani Lad,Female,Inventory,Senior Associate,32465,2026-03-18,Full-Time,Night,emp001708@retailsphere.com,9682576183,Yes
EMP001709,ST0114,Ijaya Rattan,Female,Sales,Senior Associate,41477,2018-05-13,Full-Time,Evening,emp001709@retailsphere.com,9506548487,Yes
EMP001710,ST0075,Indira Mitter,Female,Security,Associate,24295,2018-09-20,Full-Time,Evening,emp001710@retailsphere.com,9256410708,Yes
EMP001711,ST0042,Luke Sankaran,Male,Security,Associate,27582,2012-08-27,Contract,Morning,emp001711@retailsphere.com,9970791354,Yes
EMP001712,ST0098,Vedhika Rana,Female,Sales,Associate,23595,2022-09-16,Full-Time,Night,emp001712@retailsphere.com,9153693651,Yes
EMP001713,ST0063,Reyansh Chandra,Male,Billing,Senior Associate,42276,2021-07-10,Full-Time,Morning,emp001713@retailsphere.com,9475256804,Yes
EMP001714,ST0025,Balvan Modi,Male,Sales,Associate,22160,2014-02-25,Full-Time,Evening,emp001714@retailsphere.com,9676804742,Yes
EMP001715,ST0095,Anya Anand,Female,Sales,Associate,30871,2018-08-15,Full-Time,Evening,emp001715@retailsphere.com,9602709067,Yes
EMP001716,ST0152,Vasana Mishra,Female,Billing,Senior Associate,39055,2018-11-01,Full-Time,Night,emp001716@retailsphere.com,9384389269,Yes
EMP001717,ST0040,Jatin Soman,Male,Inventory,Supervisor,53398,2019-09-02,Full-Time,Night,emp001717@retailsphere.com,9825207240,Yes
EMP001718,ST0060,Chaman Patla,Female,Billing,Assistant Manager,80848,2014-12-03,Part-Time,Morning,emp001718@retailsphere.com,9389796871,Yes
EMP001719,ST0161,Nitesh Misra,Male,Sales,Associate,23391,2016-12-05,Full-Time,Night,emp001719@retailsphere.com,9707753204,Yes
EMP001720,ST0193,Zayyan Mane,Male,Sales,Supervisor,46736,2012-06-11,Full-Time,Evening,emp001720@retailsphere.com,9467108999,Yes
EMP001721,ST0123,Kabir Savant,Male,Sales,Supervisor,58887,2026-01-15,Full-Time,Evening,emp001721@retailsphere.com,9727789107,Yes
EMP001722,ST0130,Vyanjana Das,Female,Billing,Associate,31326,2018-04-14,Full-Time,Evening,emp001722@retailsphere.com,9522767974,Yes
EMP001723,ST0047,Peter Shetty,Male,Sales,Associate,25311,2024-05-26,Full-Time,Night,emp001723@retailsphere.com,9232716624,Yes
EMP001724,ST0096,Balendra Lad,Male,Sales,Associate,22760,2012-11-05,Full-Time,Evening,emp001724@retailsphere.com,9931896907,Yes
EMP001725,ST0054,Sai Johal,Female,Sales,Associate,24398,2020-04-25,Full-Time,Evening,emp001725@retailsphere.com,9251327690,Yes
EMP001726,ST0048,Patrick Choudhury,Male,Customer Support,Associate,26902,2021-03-31,Full-Time,Morning,emp001726@retailsphere.com,9714311374,Yes
EMP001727,ST0129,Vasana Merchant,Female,Sales,Assistant Manager,78447,2017-07-18,Full-Time,Evening,emp001727@retailsphere.com,9247800113,Yes
EMP001728,ST0196,Peter Raja,Male,Security,Associate,31673,2020-09-19,Full-Time,Evening,emp001728@retailsphere.com,9283889519,Yes
EMP001729,ST0168,David Sane,Male,Inventory,Associate,27207,2017-05-26,Full-Time,Evening,emp001729@retailsphere.com,9145822316,Yes
EMP001730,ST0129,Bhanumati Sibal,Female,Inventory,Associate,31960,2018-08-15,Full-Time,Evening,emp001730@retailsphere.com,9637865793,Yes
EMP001731,ST0163,Tejas Sharma,Male,Sales,Senior Associate,33555,2012-04-27,Part-Time,Morning,emp001731@retailsphere.com,9100620247,Yes
EMP001732,ST0135,Charles Varghese,Male,Customer Support,Associate,28647,2019-07-15,Part-Time,Evening,emp001732@retailsphere.com,9874449062,Yes
EMP001733,ST0027,Bhavini Bhat,Female,Sales,Supervisor,52648,2019-06-15,Full-Time,Evening,emp001733@retailsphere.com,9231677696,Yes
EMP001734,ST0088,Jacob Choudhury,Male,Sales,Supervisor,51923,2016-10-22,Full-Time,Evening,emp001734@retailsphere.com,9275219511,Yes
EMP001735,ST0161,Amara Sabharwal,Female,Security,Associate,24870,2020-01-02,Full-Time,Morning,emp001735@retailsphere.com,9530133895,Yes
EMP001736,ST0144,Nandini Mitra,Female,Billing,Senior Associate,40317,2023-04-05,Full-Time,Morning,emp001736@retailsphere.com,9469158854,Yes
EMP001737,ST0182,Warjas Lad,Male,Inventory,Senior Associate,32071,2016-09-09,Contract,Evening,emp001737@retailsphere.com,9271986184,Yes
EMP001738,ST0186,Tanvi Mann,Female,Security,Associate,29780,2020-09-19,Full-Time,Morning,emp001738@retailsphere.com,9146214270,Yes
EMP001739,ST0164,Ekaraj Dube,Male,Security,Supervisor,60408,2025-10-04,Full-Time,Evening,emp001739@retailsphere.com,9667140657,Yes
EMP001740,ST0155,Ethan Chopra,Male,Security,Supervisor,47244,2025-02-25,Full-Time,Evening,emp001740@retailsphere.com,9233467179,Yes
EMP001741,ST0106,Utkarsh Sami,Male,Security,Associate,23042,2022-09-14,Full-Time,Morning,emp001741@retailsphere.com,9130072431,No
EMP001742,ST0175,Prisha Rajagopal,Female,Sales,Associate,29839,2021-03-16,Full-Time,Evening,emp001742@retailsphere.com,9859434240,Yes
EMP001743,ST0163,Chakradhar Dhingra,Male,Customer Support,Supervisor,54310,2012-12-30,Part-Time,Morning,emp001743@retailsphere.com,9866953940,Yes
EMP001744,ST0143,Zayyan Narain,Male,Sales,Supervisor,48439,2019-11-12,Full-Time,Morning,emp001744@retailsphere.com,9750634829,Yes
EMP001745,ST0036,Amrita Shah,Female,Billing,Associate,25050,2021-05-15,Contract,Evening,emp001745@retailsphere.com,9824013944,Yes
EMP001746,ST0159,Libni Tata,Female,Billing,Associate,25484,2016-11-10,Full-Time,Evening,emp001746@retailsphere.com,9857710478,Yes
EMP001747,ST0079,Nilima Walla,Female,Billing,Associate,30091,2011-11-07,Full-Time,Evening,emp001747@retailsphere.com,9119006882,Yes
EMP001748,ST0128,Chameli Ravel,Female,Sales,Supervisor,62627,2023-01-31,Full-Time,Evening,emp001748@retailsphere.com,9366321595,Yes
EMP001749,ST0178,Balvan Varughese,Male,Customer Support,Senior Associate,44701,2019-06-07,Full-Time,Evening,emp001749@retailsphere.com,9261890318,Yes
EMP001750,ST0056,Praneel Sachdev,Male,Sales,Supervisor,58329,2014-12-26,Full-Time,Evening,emp001750@retailsphere.com,9163421103,Yes
EMP001751,ST0016,Agastya Majumdar,Male,Sales,Associate,23408,2014-02-10,Full-Time,Evening,emp001751@retailsphere.com,9198139288,Yes
EMP001752,ST0079,Nihal Ramakrishnan,Male,Security,Associate,23363,2022-11-09,Full-Time,Evening,emp001752@retailsphere.com,9595746575,Yes
EMP001753,ST0009,Geetika Deshmukh,Female,Inventory,Associate,31376,2024-09-08,Contract,Morning,emp001753@retailsphere.com,9663482956,Yes
EMP001754,ST0179,Yadavi Padmanabhan,Female,Security,Associate,29813,2025-09-22,Full-Time,Morning,emp001754@retailsphere.com,9903804019,Yes
EMP001755,ST0026,Chaman Kakar,Female,Billing,Manager,96218,2020-08-19,Full-Time,Morning,emp001755@retailsphere.com,9406278265,Yes
EMP001756,ST0101,Ayush Purohit,Male,Billing,Associate,26510,2024-06-17,Full-Time,Morning,emp001756@retailsphere.com,9530412745,No
EMP001757,ST0073,Lohit Patel,Male,Inventory,Associate,25020,2013-01-20,Full-Time,Evening,emp001757@retailsphere.com,9121810873,Yes
EMP001758,ST0031,Wriddhish Sibal,Male,Security,Associate,31609,2016-07-31,Full-Time,Evening,emp001758@retailsphere.com,9610641636,Yes
EMP001759,ST0033,Anita Rai,Female,Billing,Associate,31068,2020-03-18,Contract,Evening,emp001759@retailsphere.com,9349497555,Yes
EMP001760,ST0095,Nakul Barad,Male,Sales,Associate,27264,2017-05-02,Full-Time,Evening,emp001760@retailsphere.com,9340137118,Yes
EMP001761,ST0095,Gautami Rau,Female,Sales,Supervisor,57932,2016-10-19,Full-Time,Morning,emp001761@retailsphere.com,9336403374,Yes
